LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF
,,SF,P,SUBPRIME,R,CONV,1,0.075,310000,2/21/02,4/1/02,198000,360,253,0,No PMI Insurance,Tracy,CA,95376,778,,,,,,0,,,,,,,,,CURRENT,0,,,,,169862.37,0.075,12/31/10,793,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08125,94000,5/26/06,7/1/06,73600,360,307,540,No PMI Insurance,Lebanon,IN,46052,639,,,,,,,,,,,,,,,60 DPD,0,,,88473,6/11/10,72765.48,0.08125,10/1/10,725,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.0725,245700,5/18/07,7/1/07,235000,360,328,360,PMI Mortgage Ins Co,Jacksonville,FL,32225,,,,,,,,,,,,,,,,FC,0,,12/24/10,178000,7/28/10,228770.37,0.0725,10/18/10,548,N,N,,,N,,,2500
,,SF,P,ALT A,P,CONV,1,0.06125,218000,5/9/03,7/1/03,174400,360,310,360,No PMI Insurance,Romulus,MI,48174,,,,,,,,,,,,,,,,REO,0,,12/6/08,85000,8/11/10,164903.11,0.06125,,476,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,PMI,1,0.07625,234000,9/14/07,11/1/07,210600,424,385,388,PMI Mortgage Ins Co,Chesterfield,VA,23832,,,,,,,,,,,,,,,,CURRENT,0,9/28/10,,195000,5/11/10,233596.25,0.02,12/6/10,576,N,N,,,N,,,2500
,,SF,P,SUBPRIME,R,CONV,1,0.0799,103000,12/24/03,2/1/04,82400,360,275,0,No PMI Insurance,Bacliff,TX,77518,533,,,,,,0,,,,,,,,,CURRENT,0,,,,,74133.73,0.0799,12/22/10,518,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0735,180000,3/2/07,4/1/07,144000,360,314,360,No PMI Insurance,Houston,TX,77023,600,0.0595,0.1435,0.0735,,0.015,,6,6W1BD,3/1/12,0.015,6,0,,6,CURRENT,0,,,,,138314.31,0.0735,12/1/10,,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.1204,49000,8/14/01,10/1/01,36750,180,68,360,No PMI Insurance,Memphis,TN,38108,673,,,,,,,,,,,,,,,CURRENT,0,,,50000,3/25/05,33142.32,0.1204,12/14/10,696,N,Y,,,N,,,5000
,,TH,I,SUBPRIME,C,CONV,1,0.0825,69000,11/14/02,1/1/03,40000,360,263,360,No PMI Insurance,Philadelphia,PA,19138,635,0.065,0.1475,0.0825,,0.01,0,6,6W1BD,12/1/04,0.01,6,0,,6,CURRENT,0,,,70000,12/10/02,36302.17,0.0825,12/28/10,625,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1125,245000,8/18/06,10/1/06,49000,360,308,480,No PMI Insurance,El Mirage,AZ,85335,632,,,,,,,,,,,,,,,CURRENT,0,,,113537,8/7/09,48657.09,0.1125,12/16/10,681,N,Y,194794,4/5/10,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07999,207000,1/13/06,3/1/06,165600,360,302,480,No PMI Insurance,Saint Petersburg,FL,33710,438,0.055,0.13999,0.07999,,0.01,,6,6W1BD,2/1/08,0.01,6,0,,6,30 DPD,0,,,100000,3/9/10,162574.3,0.07999,12/12/10,474,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.09925,73600,8/29/06,10/1/06,73600,360,311,360,No PMI Insurance,Scranton,PA,18504,658,0.06925,0.15925,0.09925,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,REPERF,0,,,35000,8/17/10,71657.03,0.09925,11/6/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07999,105000,2/2/06,3/1/06,84000,360,306,360,No PMI Insurance,Fort Worth,TX,76135,494,,,,,,,,,,,,,,,REPERF,0,,,95000,8/27/10,80430.75,0.07999,12/30/10,463,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.078,455000,10/31/05,12/1/05,364000,328,304,328,No PMI Insurance,Georgetown,TX,78628,583,,,,,,,,,,,,,,,90 DPD,0,8/20/08,,540000,12/16/10,365592.28,0.078,9/22/10,547,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.08,102000,3/17/03,5/1/03,81600,399,305,480,No PMI Insurance,Detroit,MI,48235,716,,,,,,,,,,,,,,,CURRENT,5100,3/1/10,,47116,4/9/09,72035.92,0.02,12/6/10,481,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.0875,74000,2/11/03,4/1/03,58500,360,265,360,No PMI Insurance,Houston,TX,77015,661,,,,,,,,,,,,,,,CURRENT,0,,,,,50838.2,0.0875,12/28/10,640,N,Y,,,N,,,1500
,,SF,I,SUBPRIME,C,CONV,1,0.0975,118800,9/12/06,11/1/06,100980,360,321,360,No PMI Insurance,Durham,NC,27707,529,,,,,,0,,,,,,,,,FC,0,,4/20/10,80000,10/22/10,98802.9,0.0975,3/1/10,482,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,2,0.11,175000,3/24/06,5/1/06,35000,180,126,360,No PMI Insurance,Goshen,OH,45122,611,,,,,,,,,,,,,,,90 DPD,0,,,125000,12/22/10,34173.54,0.11,9/13/10,627,N,Y,135756.92,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.0689,315000,2/23/07,4/1/07,236000,360,318,321,No PMI Insurance,Beltsville,MD,20705,754,,,,,,60,,,,,,,,,90 DPD,0,7/15/10,,175000,12/23/10,244171.03,0.0489,9/13/10,599,N,Y,,,N,,,1500
,,MH,P,SUBPRIME,C,CONV,1,0.08959,60000,2/23/99,3/23/99,45229,240,97,0,No PMI Insurance,Havana,FL,32333,510,,,,,,0,,,,,,,,,CURRENT,0,,,32000,6/13/02,27704.43,0.08959,12/18/10,667,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,2,0.1285,175000,6/16/06,8/1/06,80000,240,186,240,No PMI Insurance,Shillington,PA,19607,688,,,,,,,,,,,,,,,CURRENT,0,,,,,74894.81,0.1285,12/8/10,775,N,Y,95144.9,6/2/08,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0432,163000,12/31/03,2/1/04,146700,299,283,299,No PMI Insurance,Laconia,NH,3246,488,,,,,,,,,,,,,,,90 DPD,0,1/30/09,,115000,9/23/10,147407.81,0.0432,7/30/10,608,N,N,,,N,,,5000
,,CO,I,SUBPRIME,C,CONV,1,0.1235,340000,8/7/06,10/1/06,255000,360,359,360,No PMI Insurance,Miami Shores,FL,33138,502,0.0735,0.1835,0.1235,,0.01,,6,6W1BD,9/1/08,0.01,6,0,,6,90 DPD,0,,,89000,12/9/10,255000,0.1235,,521,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,C,PMI,1,0.07625,93000,12/4/03,2/1/04,83700,360,276,360,PMI Mortgage Ins Co,Lexington,NC,27295,,0.01,0.07625,0.06625,,0,,12,PAYHS,1/1/06,0,12,0,48,12,CURRENT,0,,,,,76251.65,0.06625,12/13/10,702,N,N,,,N,,,2500
,,TH,P,SUBPRIME,P,CONV,1,0.092,180000,12/13/06,2/1/07,161100,360,312,329,No PMI Insurance,Tucson,AZ,85746,556,,,,,,,,,,,,,,,CURRENT,0,1/18/10,,80000,10/29/09,158190.25,0.032,12/4/10,676,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0899,84000,6/24/04,8/1/04,58800,240,163,0,No PMI Insurance,Houston,TX,77039,549,,,,,,0,,,,,,,,,30 DPD,0,,,,,49079.28,0.0899,11/26/10,564,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,C,CONV,1,0.081,235000,1/31/03,3/1/03,211500,360,265,0,No PMI Insurance,Ontario,CA,91761,667,,,,,,0,,,,,,,,,CURRENT,0,,,230000,3/6/03,193304.48,0.081,12/3/10,583,N,Y,,,N,,,1500
,,PD,P,SUBPRIME,R,CONV,1,0.07325,132000,12/8/03,2/1/04,105600,360,276,0,No PMI Insurance,Spring,TX,77373,693,,,,,,0,,,,,,,,,CURRENT,0,,,143973,12/31/09,96862.46,0.07325,12/27/10,453,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.065,315000,7/26/05,9/1/05,267750,360,295,360,No PMI Insurance,Grand Terrace,CA,92313,558,,,,,,,,,,,,,,,CURRENT,0,,,310000,12/10/07,248988.19,0.065,12/15/10,665,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,120000,11/26/03,1/1/04,96000,306,278,306,No PMI Insurance,Canton,ME,4221,518,,,,,,0,,,,,,,,,30 DPD,0,7/28/08,,130000,10/13/10,94155.48,0.08,12/16/10,527,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0665,118600,12/30/04,2/1/05,97200,360,317,0,No PMI Insurance,Largo,FL,33771,670,0.0699,0.1365,0.0665,,0.015,0,6,6WSLB,1/1/07,0.015,6,0,,6,FC,0,,11/4/08,52500,12/3/10,94148.66,0.1025,7/30/08,494,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0699,314000,6/16/06,8/1/06,251200,337,308,480,No PMI Insurance,Victorville,CA,92394,639,,,,,,,,,,,,,,,CURRENT,119300,12/2/10,,85000,8/11/10,147163.21,0.02,11/5/10,586,N,Y,,,N,,,5000
,,MA,P,SUBPRIME,C,CONV,1,0.075,140000,11/16/00,1/1/01,105000,271,231,271,No PMI Insurance,Unionville,MI,48767,570,,,,,,0,,,,,,,,,CURRENT,0,9/28/07,,125000,8/28/07,94032.3,0.075,12/13/10,659,N,Y,,,N,,,5000
,,SF,S,SUBPRIME,P,CONV,1,0.05125,730000,11/9/05,9/1/08,480631.69,360,331,360,No PMI Insurance,Warren,VT,5674,,0.05,0.13625,0,,0.02,,12,WS1YL,8/1/11,0.02,12,0,,12,CURRENT,0,,,540000,12/15/10,462491.06,0.05125,12/21/10,566,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,,PMI,1,0.065,140000,9/25/02,11/1/02,137018,360,263,360,General Electric Ins,Lauderhill,FL,33319,581,,,,,,0,,,,,,,,,60 DPD,0,,,95000,6/29/10,121337.9,0.065,12/16/10,571,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,2,0.1025,161000,8/9/06,10/1/06,29000,180,128,360,No PMI Insurance,Ravenna,OH,44266,640,,,,,,,,,,,,,,,CURRENT,0,,,,,28013.92,0.1025,12/13/10,684,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.089,45000,5/21/03,7/1/03,35000,360,269,0,No PMI Insurance,Mobile,AL,36610,599,,,,,,0,,,,,,,,,CURRENT,0,,,,,32463.92,0.089,12/16/10,553,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1,335000,5/15/06,7/1/06,217750,360,330,360,No PMI Insurance,Juneau,WI,53039,543,0.065,0.16,0.1,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,FC,0,,6/22/07,230000,10/6/10,214555.42,0.1,4/6/10,566,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,,CONV,1,0.116,34000,2/24/98,4/1/98,27200,360,208,360,No PMI Insurance,Birmingham,AL,35221,558,,,,,,,,,,,,,,,60 DPD,0,,,15000,1/27/09,23631.39,0.116,12/18/10,500,N,N,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,65000,7/22/02,9/1/02,55250,360,259,0,No PMI Insurance,Decatur,IN,46733,682,0.0635,0.1475,0.0775,,0.015,0,6,6W1BD,8/1/04,0.015,6,0,,6,CURRENT,0,,,,,49982.37,0.0775,11/30/10,734,N,Y,,,N,,,5000
,,CMF,P,SUBPRIME,P,CONV,1,0.07875,535000,1/13/05,3/1/05,383200,360,314,360,No PMI Insurance,Anchorage,AK,99508,604,0.05,0.13875,0.07875,,0.01,,6,6WSLB,2/1/08,0.01,6,0,,6,FC,0,,12/17/10,395000,12/15/10,369527.43,0.0825,5/21/10,520,N,N,,,N,,,VARIOUS
,,SF,P,SUBPRIME,P,CONV,1,0.0922,132000,5/4/06,7/1/06,125400,360,305,360,No PMI Insurance,Fort Mill,SC,29715,569,0.07,0.1572,0.0922,,0.01,,6,6W1BD,6/1/08,0.01,6,0,,6,CURRENT,0,,,,,121185.58,0.0922,12/1/10,769,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,470000,3/16/07,5/1/07,360000,349,326,349,No PMI Insurance,Madison,MS,39110,635,,,,,,60,,,,,,,,,90 DPD,0,6/19/08,,482000,8/24/10,365163.56,0.08,3/31/10,496,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.0969,390000,2/27/07,5/1/07,351000,360,315,322,No PMI Insurance,Chugiak,AK,99567,675,,,,,,0,,,,,,,,,CURRENT,0,6/4/10,,320000,5/11/10,369109.31,0.0294,12/1/10,562,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.0815,84000,1/12/07,2/1/07,71250,360,312,360,No PMI Insurance,Sharpsburg,NC,27878,601,,,,,,,,,,,,,,,CURRENT,0,10/30/07,,44000,6/29/10,68681.79,0.0815,11/30/10,526,Y,N,,,N,,,2500
,,SF,I,SUBPRIME,C,CONV,1,0.0825,151000,10/19/06,12/1/06,135900,360,311,313,No PMI Insurance,Taylor,MI,48180,621,,,,,,0,,,,,,,,,30 DPD,0,10/14/10,,61000,8/23/10,153097.86,0.0375,11/19/10,597,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.085,490000,6/22/06,8/1/06,465500,360,306,314,No PMI Insurance,Norwalk,CA,90650,616,,,,,,60,,,,,,,,,CURRENT,0,5/26/10,,240000,4/23/10,521743.41,0.03,12/31/10,680,N,Y,,,N,,,1500
,,SF,I,SUBPRIME,C,CONV,1,0.09,81000,7/31/06,9/1/06,60750,360,308,360,No PMI Insurance,Saint Louis,MO,63133,571,,,,,,,,,,,,,,,30 DPD,0,,,,,58497.65,0.09,11/19/10,583,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,PMI,1,0.085,289500,7/18/07,9/1/07,274616,360,319,334,United Guaranty Ins,Midlothian,VA,23112,,,,,,,,,,,,,,,,CURRENT,0,1/5/10,,244426,4/9/09,270020.87,0.05,12/31/10,551,N,N,,,N,,,2500
,,TH,P,SUBPRIME,C,CONV,1,0.08475,270000,12/18/06,2/1/07,221000,360,340,360,No PMI Insurance,Youngtown,AZ,85363,544,0.06,0.14475,0.08475,,0.01,,6,6WSLB,1/1/09,0.01,6,0,,6,90 DPD,0,,,95000,7/27/10,218273.8,0.08475,9/15/08,446,N,Y,,,N,,,1500
,,PD,P,SUBPRIME,P,CONV,2,0.1025,470000,7/31/06,9/1/06,94000,360,307,360,No PMI Insurance,Temecula,CA,92592,660,,,,,,0,,,,,,,,,CURRENT,0,,,285000,6/18/10,91432.66,0.1025,12/4/10,678,N,Y,375900,12/31/10,Y,,,1500
,,SF,P,SUBPRIME,C,CONV,2,0.0493,310000,12/12/06,2/1/07,62000,309,303,309,No PMI Insurance,Bensenville,IL,60106,658,,,,,,,,,,,,,,,CURRENT,0,8/10/10,,,,60405.27,0.0493,12/2/10,638,N,Y,242070.76,12/31/10,Y,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.07375,230000,1/16/07,3/1/07,207000,360,314,360,No PMI Insurance,Queensbury,NY,12804,657,0.0375,0.13375,0.07375,,0.01,,6,6WSLB,2/1/09,0.01,6,0,,6,30 DPD,0,,,235000,2/9/10,198863.42,0.07375,11/30/10,587,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,C,CONV,1,0.08725,363000,6/23/06,8/1/06,75000,240,186,240,No PMI Insurance,Chelsea,MA,2150,606,,,,,,,,,,,,,,,CURRENT,0,,,,,67145.22,0.08725,12/31/10,607,N,Y,,,N,,,5000
,,SF,I,SUBPRIME,CN,CONV,1,0.0649,52000,5/24/04,7/1/04,44200,240,160,0,No PMI Insurance,Moore,OK,73160,642,,,,,,0,,,,,,,,,CURRENT,0,,,,,35246.44,0.0649,12/23/10,705,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.1199,74800,3/21/01,4/27/01,63580,360,247,360,No PMI Insurance,Jackson,MS,39206,563,0.0764,0.1799,0,,0.01,0,6,6W1BD,3/27/03,0.01,6,0,,6,REPERF,0,,,75000,12/17/10,59048.4,0.08,11/3/10,591,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,2,0.10125,350000,4/26/06,6/1/06,85000,360,326,480,No PMI Insurance,Canoga Park,CA,91304,580,,,,,,,,,,,,,,,90 DPD,0,,,125000,10/22/10,84092,0.10125,1/2/09,536,N,Y,247582,1/7/11,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.08,115000,6/24/03,8/1/03,97750,309,277,309,No PMI Insurance,Lumberton,NC,28358,656,,,,,,0,,,,,,,,,REPERF,0,11/29/07,,133600,12/6/10,103310.93,0.08,12/27/10,529,Y,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.09875,420000,4/27/06,6/1/06,105000,360,304,480,No PMI Insurance,Suffolk,VA,23434,658,,,,,,,,,,,,,,,CURRENT,0,,,,,103806.38,0.09875,12/10/10,648,N,Y,315142.03,6/2/08,N,,,5000
,,PD,I,SUBPRIME,P,CONV,1,0.076,236000,9/18/06,11/1/06,188720,360,309,360,No PMI Insurance,Lawrenceville,GA,30045,704,0.051,0.136,0.076,,0.015,,6,6WSLB,10/1/09,0.015,6,0,,6,CURRENT,0,,,125399,6/23/09,180674.38,0.076,12/6/10,819,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0765,102000,8/19/06,10/1/06,91800,360,308,360,No PMI Insurance,Byram,MS,39272,672,,,,,,0,,,,,,,,,CURRENT,0,,,102000,9/13/06,87830.81,0.0765,11/26/10,649,N,Y,,,N,,,1500
,,2F,P,SUBPRIME,P,CONV,1,0.0715,600000,3/3/06,5/1/06,480000,360,303,0,No PMI Insurance,Bronx,NY,10469,639,,,,,,,,,,,,,,,CURRENT,30038.24,12/29/10,,450000,9/1/10,461306.1,0.0315,11/30/10,524,N,Y,,,N,117306.56,12/31/10,5000
,,SF,P,SUBPRIME,C,CONV,2,0.115,140000,4/10/06,6/1/06,28000,360,304,360,No PMI Insurance,Warren,MI,48091,657,,,,,,0,,,,,,,,,CURRENT,0,,,135000,9/16/06,27355.34,0.115,12/6/10,583,N,Y,112000,11/29/06,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0578,223000,6/9/06,8/1/06,177600,330,322,600,No PMI Insurance,Phoenix,AZ,85023,769,,,,,,,,,,,,,,,FC,0,12/19/08,12/6/09,80000,9/24/10,175857.93,0.0578,8/18/09,619,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0745,310000,4/14/06,6/1/06,248000,360,304,360,No PMI Insurance,Arcadia,FL,34266,632,0.05379,0.1345,0.0745,,0.015,,6,6WSLB,5/1/08,0.015,6,0,,6,CURRENT,0,,,149580,11/11/10,236185.27,0.0745,12/8/10,618,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,R,CONV,1,0.0594,630000,8/30/04,10/1/04,400000,312,307,312,No PMI Insurance,West Covina,CA,91791,528,,,,,,0,,,,,,,,,90 DPD,0,12/17/08,,575000,12/3/10,406335.77,0.0594,10/27/09,548,N,Y,,,N,,,5000
,,TH,P,SUBPRIME,C,CONV,1,0.0795,235000,1/18/07,3/1/07,211500,360,338,360,No PMI Insurance,Davie,FL,33324,626,,,,,,,,,,,,,,,FC,0,,12/17/08,91000,8/5/10,208281.32,0.0795,3/26/09,533,N,Y,,,N,,,1500
,,3F,I,SUBPRIME,C,CONV,1,0.0625,210000,4/30/03,6/1/03,189000,360,314,360,No PMI Insurance,Miami,FL,33161,,0.0475,0.1225,0.0625,,0.01,,6,6WSLB,5/1/05,0.01,6,0,,6,REO,0,,9/7/07,140000,5/24/10,181659.15,0.1025,,520,N,N,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.1225,116000,5/26/06,7/1/06,28975,360,308,360,No PMI Insurance,Winston Salem,NC,27107,536,,,,,,,,,,,,,,,REPERF,0,,,104491,11/18/10,28453.26,0.1225,12/24/10,468,N,Y,83960.93,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,,CONV,1,0.08865,60000,4/17/03,6/1/03,48000,360,267,0,No PMI Insurance,Fort Wayne,IN,46807,607,,,,,,0,,,,,,,,,CURRENT,0,,,,,44285,0.08865,12/27/10,569,N,Y,,,N,,,5000
,,PD,P,SUBPRIME,C,CONV,1,0.0679,305000,8/31/06,11/1/06,213500,360,324,360,No PMI Insurance,Clermont,FL,34711,645,,,,,,120,,,,,,,,,FC,0,,1/26/10,160000,10/12/10,213490.35,0.0679,12/4/09,587,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.0785,160000,6/20/06,8/1/06,128000,360,322,480,No PMI Insurance,Phoenix,AZ,85020,736,0.05629,0.1385,0.0785,,0.015,,6,6WSLB,7/1/08,0.015,6,0,,6,FC,0,,5/5/09,55000,12/13/10,126487.49,0.0785,11/2/10,553,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.125,775000,3/16/06,5/1/06,38750,360,305,360,No PMI Insurance,Matthews,NC,28104,727,,,,,,,,,,,,,,,60 DPD,0,,,750000,8/4/10,34399.61,0.125,11/3/10,,N,Y,668056.23,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,2,0.115,285000,9/20/06,11/1/06,54000,360,311,317,No PMI Insurance,Rio Linda,CA,95673,565,,,,,,,,,,,,,,,60 DPD,0,5/17/10,,110000,3/26/10,56284.64,0.02,11/24/10,529,N,Y,221995.21,12/31/10,Y,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0504,200000,2/10/06,4/1/06,160000,326,301,566,No PMI Insurance,Deltona,FL,32738,587,,,,,,,,,,,,,,,CURRENT,0,12/22/08,,115000,10/3/08,105807.34,0.0504,12/9/10,534,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0749,0,6/15/99,8/15/99,115081.5,180,42,180,No PMI Insurance,Lewisburg,PA,17837,,,,,,,0,,,,,,,,,CURRENT,0,,,,,42607.03,0.0749,12/15/10,801,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0799,0,3/10/97,5/5/97,27327,180,15,180,No PMI Insurance,Altoona,PA,16602,,,,,,,0,,,,,,,,,CURRENT,0,,,,,4682.25,0.0799,12/4/10,689,N,Y,,,N,,,5000
,,CO,P,SUBPRIME,P,CONV,2,0.1285,302000,11/3/06,12/1/06,15093,120,69,120,No PMI Insurance,Miramar,FL,33027,641,,,,,,,,,,,,,,,CURRENT,0,,,,,10979.44,0.1285,12/27/10,625,N,Y,269416.2,12/31/10,Y,,,5000
,,PD,P,SUBPRIME,P,CONV,1,0.062,950000,8/24/06,10/1/06,683000,362,309,480,No PMI Insurance,Santa Maria,CA,93455,764,,,,,,,,,,,,,,,CURRENT,229900,6/25/10,,561990,5/13/09,453908.75,0.02,12/23/10,635,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0725,460000,7/15/06,9/1/06,345000,360,308,315,No PMI Insurance,Salida,CA,95368,664,,,,,,0,,,,,,,,,30 DPD,0,6/11/10,,170000,5/27/10,350358.41,0.0525,11/16/10,605,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,P,CONV,1,0.0985,675000,9/13/06,11/1/06,472500,360,350,600,No PMI Insurance,Southampton,NY,11968,534,0.0699,0.1585,0.0985,,0.015,,6,6WSLB,10/1/08,0.015,6,0,,6,FC,0,,1/2/07,580000,10/5/10,472230.7,0.0985,,480,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.07125,375000,7/20/06,9/1/06,138750,360,309,360,No PMI Insurance,Virginia Beach,VA,23456,643,,,,,,0,,,,,,,,,60 DPD,0,,,228999,7/24/09,131613.34,0.07125,11/20/10,532,N,Y,,,N,,,1500
,,SF,P,SUBPRIME,,PMI,1,0.0725,235000,9/24/01,11/1/01,216750,360,249,360,Mortgage Guaranty Co,Chicago,IL,60619,484,,,,,,0,,,,,,,,,CURRENT,0,,,260000,7/24/06,190253.14,0.0725,12/9/10,564,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0955,109000,9/26/98,11/1/98,98100,360,233,0,No PMI Insurance,Monroeville,OH,44847,503,,,,,,0,,,,,,,,,90 DPD,0,,,55000,10/19/10,91639.82,0.0955,10/7/09,533,N,N,,,N,,,5000
,,CO,P,SUBPRIME,C,CONV,1,0.0725,180000,9/24/04,11/1/04,162000,360,285,360,No PMI Insurance,Ann Arbor,MI,48105,625,,,,,,,,,,,,,,,CURRENT,0,,,,,149163.31,0.0725,12/10/10,664,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0699,129000,10/27/04,1/1/05,116100,240,169,240,No PMI Insurance,Lewisburg,OH,45338,572,,,,,,,,,,,,,,,60 DPD,0,,,103222,10/25/10,96846.09,0.0699,11/12/10,527,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0775,230000,9/19/06,11/1/06,169700,360,339,360,No PMI Insurance,Miami Gardens,FL,33169,,,,,,,,,,,,,,,,REM,0,,9/30/08,60000,11/13/09,167151.75,0.0775,8/12/08,504,N,N,,,N,,,2500
,,SF,P,SUBPRIME,P,CONV,2,0.1275,94500,6/14/06,8/1/06,23100,360,306,360,No PMI Insurance,Broken Arrow,OK,74012,543,,,,,,,,,,,,,,,CURRENT,0,,,93750,10/5/07,22704.72,0.1275,12/6/10,536,N,Y,66949,4/5/10,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.097,92000,6/13/01,8/1/01,67620,360,247,360,No PMI Insurance,Paradise,TX,76073,624,0.0675,0.157,0.097,,0.01,0,6,6W1BD,7/1/03,0.01,6,0,,6,30 DPD,0,,,,,61497.5,0.097,12/3/10,512,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,P,CONV,1,0.0875,338000,3/31/04,5/1/04,287000,360,289,0,No PMI Insurance,Fort Meyers,FL,33905,588,,,,,,0,,,,,,,,,FC,0,,8/3/10,190000,8/16/10,271987.51,0.0875,5/20/10,549,N,Y,,,N,,,5000
,,SF,P,SUBPRIME,C,CONV,1,0.0955,120000,8/11/06,10/1/06,102000,360,309,321,No PMI Insurance,Elizabeth City,NC,27909,613,,,,,,,,,,,,,,,30 DPD,0,2/10/10,,120000,9/25/09,102910,0.05925,12/28/10,509,N,Y,,,N,,,5000
